id,Feature_ID,Vehicles_Per_Hour,geometry
vehicles_per_segment_combined_simp.2901,2901,3.0,"LINESTRING (352435.4305576193 3328938.841996883, 352844.48504153034 3328998.104639667, 352889.25748308696 3329008.4805401196, 353152.90713879303 3329087.4334696173, 353249.0414713579 3329110.8712963415, 353346.5428734734 3329128.4167504776, 353803.10598113015 3329202.046320746, 353984.4103951356 3329229.4590874924, 354599.3501958813 3329318.0929116867, 354673.08895418636 3329324.9897227786, 354747.6190009832 3329326.1124857124, 354820.31625652476 3329319.833097969, 354893.914578974 3329308.7758573685, 354966.3856893928 3329292.634957029, 355166.5801586425 3329239.564332138, 355652.3476358379 3329101.27755359, 355723.9424763267 3329076.9505381016, 355763.2488275808 3329060.3627780215, 355794.04893706564 3329042.002137788, 355808.55172373 3329023.1898716725, 355824.2076327047 3329011.45676788, 355842.1326126406 3329003.684493982, 355861.3729702084 3329000.661473968, 355880.9633996446 3329002.289498168, 355899.36319749313 3329008.6995739182, 355917.54632187437 3329020.654883691, 355931.93353625695 3329037.204620926, 355965.15517276345 3329049.1849795426, 355997.8542429323 3329058.068541713, 356029.55320936046 3329064.194089041, 356298.984690753 3329071.3164348896, 356426.35964957246 3329081.1832097736, 356489.62287387636 3329090.556557546, 356619.7341293314 3329118.1254156404, 356889.6488745358 3329184.8914542883, 357304.34552136576 3329296.1208032584, 357342.5218851458 3329303.82882067, 357379.4985682606 3329308.227105075, 357409.29000667785 3329308.6172244977, 357511.053126478 3329298.7647833657, 357581.4953995398 3329296.9667387195, 358416.4015829853 3329058.744125192, 358491.2508335543 3329039.714184974, 358562.0711830989 3329029.715036609, 358609.8339430855 3329025.776344557, 358705.2705695228 3329025.9924812415, 358751.6177627567 3329031.9378559547, 359230.1855281133 3329111.2722785147, 359322.2859081795 3329122.0667018485, 359483.11708136165 3329125.333943429, 359547.4310818634 3329134.2679039966, 359587.8425679237 3329143.506974914, 359627.5309668008 3329156.5241545825, 359679.7977867862 3329180.798272953, 359722.605006914 3329204.0846702037, 359762.2978416837 3329232.620622014, 359822.11269984837 3329281.9611715814, 359900.2159487207 3329336.8332857266, 359958.76930717204 3329370.450533092, 360002.63110541715 3329393.3920090473, 360079.3894128538 3329426.0025084475, 360575.1968582303 3329613.1380677796, 360784.2482833031 3329687.64096449, 360903.2339187725 3329721.2749655126, 361050.35181347094 3329753.8900703113, 361260.89289372246 3329794.1318929633, 361333.91934833676 3329814.161548506, 361398.3164025153 3329845.495624393, 361435.5093541966 3329867.418083941, 361470.81791530806 3329892.800558182, 361508.9335052785 3329926.793710719, 361578.93321071425 3329997.5190021195, 361670.37781482673 3330079.7247409993, 361887.8877659711 3330268.9764450993, 362126.23273556784 3330452.42890186, 362288.7270298985 3330567.3355210507, 362358.95704664616 3330603.257372962, 362427.1428960118 3330629.8942797547, 362474.9557428028 3330645.9233971126, 362460.54602032807 3330680.5760361413)"
vehicles_per_segment_combined_simp.2902,2902,15.0,"LINESTRING (352435.4305576193 3328938.841996883, 352449.9371563051 3328935.100462583, 352479.66961038584 3328930.9332947386, 352527.68561634753 3328931.5095852297, 352540.0910723184 3328929.237345937)"
vehicles_per_segment_combined_simp.2903,2903,17.0,"LINESTRING (353073.69423283724 3339103.206778953, 353090.89281560003 3339042.562986302)"
vehicles_per_segment_combined_simp.2904,2904,17.0,"LINESTRING (353090.89281560003 3339042.562986302, 353109.24002459133 3338995.7601688616, 353141.52044225764 3338924.938071084, 353194.1760806071 3338822.0294392426, 353247.75280025497 3338723.0994230467, 353258.08630301495 3338696.3571631047, 353244.8950475978 3338667.8510261443)"
vehicles_per_segment_combined_simp.2905,2905,5.0,"LINESTRING (353104.87344082945 3337780.676807173, 353108.3619580446 3337778.634823993, 353246.43672614766 3337817.802778366, 353891.3981125081 3338011.500931786, 353904.3033874097 3338004.1239251015)"
vehicles_per_segment_combined_simp.2907,2907,17.0,"LINESTRING (353104.87344082945 3337780.676807173, 353108.3619580446 3337778.634823993, 353143.65929904283 3337781.8206481007, 353169.38663752645 3337782.474171679, 353190.84533367853 3337780.856983619, 353238.55142457335 3337775.563411733, 353365.74821435614 3337750.363490908, 353399.14168892946 3337748.0330602196, 353434.4330750887 3337750.7764979703, 353447.006284041 3337754.5992493904, 353458.64452020987 3337760.540646705, 353469.05885743024 3337768.6045431527, 353477.8596271159 3337778.463585705, 353484.7519924417 3337789.6783051863, 353489.56848852185 3337804.1353844884, 353493.24671088427 3337834.3483674168, 353489.41007180576 3337864.4399430077, 353467.73689041287 3337929.3548264555, 353413.478532057 3338114.7555742417, 353403.9826287752 3338139.3802769757, 353404.2225389818 3338265.524584269)"
vehicles_per_segment_combined_simp.2908,2908,30.0,"LINESTRING (353904.3033874097 3338004.1239251015, 353917.20867917076 3337996.7469343445, 353993.56575370126 3338030.9813080565, 354029.2681907315 3338050.2377582593, 354023.81370617927 3338060.1759273885)"
vehicles_per_segment_combined_simp.2909,2909,2.0,"LINESTRING (354051.44390019367 3349771.3014711966, 354254.9763317964 3350004.477950296, 354560.6858811843 3349717.512802056, 354606.75501410523 3349766.6722029643, 354605.64482593373 3349770.0125119733, 354589.1936835266 3349784.6420331057, 354570.40614993864 3349773.7237026915)"
vehicles_per_segment_combined_simp.2910,2910,15.0,"LINESTRING (354051.44390019367 3349771.3014711966, 354272.26960292284 3350024.2006519367, 354248.63548105524 3350016.0079360073)"
vehicles_per_segment_combined_simp.2911,2911,32.0,"LINESTRING (354228.78220902453 3338096.1940769674, 354219.5301931942 3338081.296807478, 354934.4876232104 3338173.5847237143)"
vehicles_per_segment_combined_simp.2912,2912,36.0,"LINESTRING (354228.78220902453 3338096.1940769674, 354238.034200688 3338111.091353566, 354766.46857578744 3338185.3395975106, 354957.32200483046 3338210.5283538145, 355115.3177023659 3338234.8238550425)"
vehicles_per_segment_combined_simp.2913,2913,32.0,"LINESTRING (354934.4876232104 3338173.5847237143, 355471.01215039566 3338248.5354783395)"
vehicles_per_segment_combined_simp.2914,2914,2.0,"LINESTRING (358572.6961098134 3338700.960621082, 358770.5681414832 3338726.9002083363, 358789.58779276535 3338737.961897249, 358817.06012546783 3338747.2521583796, 358951.2922781848 3338767.5847042724, 359952.69418977445 3338906.952235678, 360800.3811600307 3339010.338380299, 361695.2729711252 3339131.7053526132, 362097.3824992819 3339195.036172502, 362160.4572727407 3339209.8728732197, 362191.6763608543 3339218.791772369, 362253.2825357846 3339239.4114190205, 362314.26588544046 3339264.1405085158, 362373.95509307133 3339293.2091398104, 362421.66504541755 3339319.32460629, 362460.12021357747 3339337.0211652946, 362519.98360530543 3339356.9990272056, 362582.0619435704 3339369.301114775, 362648.4667888587 3339373.3468087646, 362692.64167370414 3339371.0203496953, 362736.47778284526 3339364.707867903, 362869.3171274744 3339336.6655226657, 362933.8558391186 3339330.0951082464, 363031.17203459865 3339326.2195129455, 363105.74352646817 3339328.7250391906, 363170.53483043856 3339334.67839519, 364118.31281301356 3339439.175761823)"
vehicles_per_segment_combined_simp.2915,2915,23.0,"LINESTRING (358572.6961098134 3338700.960621082, 362914.6757596333 3339274.912010958, 363652.29509032046 3339361.380191249)"
vehicles_per_segment_combined_simp.2916,2916,2.0,"LINESTRING (361442.6558547828 3339047.656476907, 361629.7450908542 3339044.6305765547, 361837.1646565547 3339072.942960463, 362214.3748026573 3339132.0470012836, 362652.2883269411 3339193.9508255026, 362742.0632594308 3339203.025205555, 362991.7263829326 3339221.408879247, 363405.5572486247 3339268.1247761594, 363707.70929084544 3339310.257178748, 363746.85946371517 3339306.556417016, 364175.35421546805 3339356.0008812416, 364192.6863411601 3339355.786329287, 364214.84830990527 3339348.972185482, 364234.13836156554 3339335.7646268983, 364248.74758200545 3339317.8486928763, 364266.1581205452 3339285.0449253847, 364298.17957284534 3339109.8466710597, 364328.5006981505 3338960.6072838507, 364327.20952472795 3338949.6496234336, 364321.8428883535 3338928.43379701, 364312.4456113767 3338908.376258487, 364291.892295863 3338881.8060053936, 364273.5173240784 3338867.845140092, 364252.31380932766 3338858.796460704, 364241.1108071855 3338856.2747789216, 364217.978316372 3338854.787469407, 364195.4962734407 3338859.1669299044, 364174.5217565937 3338868.626636423, 364156.68492614356 3338882.5921776923, 364142.17152048415 3338900.5070157526, 364136.8090255251 3338910.771127705, 364129.7610530694 3338932.6948145204, 364120.3737209108 3338983.4671226167, 364118.7566542079 3339008.4272271106, 364121.76300781174 3339033.440924708, 364125.2842025668 3339045.5902505387, 364135.68032779684 3339068.5172410137, 364150.09460220917 3339089.2884402424, 364168.4115108043 3339106.3534660134, 364189.76579872676 3339119.833891851, 364213.186329302 3339129.076685047, 364276.73261628585 3339143.365357311, 364385.2987970315 3339161.309966231, 364410.82555905334 3339161.770406882, 364438.50676657626 3339157.327123356, 364697.9196162577 3337724.786316784, 364999.49199397705 3337779.599375641, 365033.0627194744 3337783.8420443526, 365066.7347510165 3337780.6570117134, 365072.425759961 3337773.49303781, 365080.06735897664 3337768.300288472, 365087.83659449674 3337765.655391203, 365096.1159502397 3337765.331957513, 365104.2285746274 3337767.11661715, 365111.4067611147 3337771.240490797, 365118.9242343629 3337779.4614324397, 365137.1576704059 3337828.8955808464, 365154.19649654865 3337859.5009303754, 365370.4226837342 3338173.195839217, 365384.7472650473 3338186.7648123, 365428.63197927567 3338215.3786663194, 365445.2266890731 3338217.724633786, 365483.8737591293 3338211.9304193966, 365498.3551839967 3338206.875818219, 365511.84782766784 3338199.7273162683, 365606.80943131866 3338136.4915820914, 365625.6515766567 3338117.8608075343, 365639.338327626 3338095.0811046455, 365644.19264737464 3338082.4963241536, 365696.4277763368 3337801.7546529253, 365727.7081570545 3337673.901626358, 365764.00204597437 3337483.3607240114, 365834.4036247173 3337096.4316156474, 365946.2935050288 3337117.012094734, 365969.6161747803 3337125.9274056586, 365986.42228988174 3337137.58254188, 366118.26752806304 3337246.4851879952, 366136.16413002665 3337252.8067523944, 366387.86461482034 3337301.28316939, 367321.03393457347 3337493.585658289, 367360.2996634058 3337498.8750421037, 367373.96156677546 3337497.601567059, 367387.215495741 3337494.448706599, 367413.92395576806 3337480.8249774626, 367425.83494729106 3337470.1510628774, 367450.71231357474 3337440.4773151847, 367461.4276052719 3337434.473281713, 367481.25314106117 3337433.1255400227, 367502.59013455664 3337437.3017388633, 367517.3957331693 3337442.997746869, 367537.9943065691 3337457.823840374, 367546.00631641725 3337467.2596667167, 367548.47945764713 3337472.6611316465, 367561.2531716039 3337485.586495815, 367581.2711033431 3337500.197983268, 367603.4318180679 3337508.7981497394, 367636.9484249309 3337516.596387377, 368412.6888853539 3337660.5664730826, 368434.3796659458 3337662.190826932, 368455.25486284273 3337660.056351604, 368479.2682376484 3337654.5590461623, 368494.1108710188 3337655.3788220338, 368507.0592970701 3337658.8815245754, 368538.004271613 3337677.2432942097, 368578.8956380504 3337689.7222656836, 369018.4951339338 3337771.3688433473, 369047.326436016 3337774.128462363, 369060.8970760673 3337773.3015348287, 369082.8299450361 3337762.953309366, 369090.8124393578 3337761.9713786356, 369098.9242746172 3337763.7589661586, 369106.09951593087 3337767.774570668, 369121.02266125946 3337783.4470760007, 369138.64471325226 3337791.2176325256, 369175.44133818324 3337799.6464270074, 369678.0640174567 3337893.0932203215, 369695.90990176797 3337895.430733408, 369706.68768303934 3337894.6377511844, 369715.6991697068 3337891.094694953, 369724.1091829424 3337885.563630158, 369734.20234823285 3337883.892065119, 369744.154201781 3337886.545020355, 369752.12844471034 3337892.9900734373, 369754.6848601309 3337897.393417147, 369767.2920348313 3337904.670246906, 369791.6583687656 3337912.694335584, 370306.4188079019 3338007.3555287905, 370336.9588366 3338008.1031503445, 370362.2136097249 3338001.7085693167, 370404.7929089155 3337969.8376117693, 370446.84648117516 3337934.2044233936, 370474.92677587556 3337906.0518208765, 370487.65188467 3337890.7163867126, 370663.2916258525 3337642.3558628256, 370678.36060904415 3337613.3595745363, 370698.70170403714 3337549.497018305, 370713.5143633668 3337515.072583436, 370725.10211104737 3337476.6958575514, 370740.6001541733 3337377.753733392, 370770.87199892435 3337265.5584877096, 370963.04621143127 3336234.1383002964, 371103.75211804244 3335492.7337843375, 371103.8485462922 3335484.530427994, 371094.5435859974 3335446.8428565455, 371094.132497695 3335428.226412571, 371099.10764246056 3335408.8817312825, 371125.0072064198 3335366.569225123, 371131.7956699504 3335345.762364251, 371240.64208271756 3334760.9097435507, 371231.1928804371 3334760.2445729156, 371252.2607580314 3334650.708820059, 371252.69981241226 3334638.843724283, 371246.4778962334 3334625.8374143047, 371189.65246545785 3334545.035373812, 370661.3459696759 3334450.0420990856, 370439.35544152785 3334407.987733414, 370423.23549801396 3334405.406737282, 370405.9468720487 3334409.9333703504, 370390.43795753457 3334418.3184809764, 370383.7575253343 3334423.7176306043, 370374.02574981004 3334456.308830088, 370292.1396426316 3334897.64671221, 370311.67926833563 3334936.9863936394, 370336.6046977645 3334918.403471544, 370365.1844116034 3334956.417323217, 370346.0066651028 3334955.895398851)"
vehicles_per_segment_combined_simp.2917,2917,30.0,"LINESTRING (361442.6558547828 3339047.656476907, 362179.88779553375 3339146.6683806707, 362566.23513404373 3339205.226146217, 362685.0575709277 3339219.0351551212, 362804.23986614717 3339230.8457165346, 363134.92891990335 3339259.636823289, 364406.3861656366 3339425.968201695, 364578.75892669073 3339456.3166971933, 365051.7324700949 3339560.4464880154, 365523.7970915666 3339669.8170499955, 366056.2817982036 3339783.346699356, 368024.1819190305 3340225.9224739242, 368708.6293260226 3340369.5626583463, 369441.11676761234 3340538.3881393764, 369540.99469492224 3340564.6884736577, 369613.34082914353 3340591.6495260834, 369669.6730357483 3340616.1411278457, 369732.66237146885 3340649.8646837333, 369813.00555561885 3340701.6715331627, 369869.34143924655 3340742.790416051, 371420.99723300315 3341946.4054717445, 371760.8075973442 3342205.451766687, 371820.56004521647 3342243.6581989, 371908.3988744391 3342296.167735269, 371979.8245987233 3342344.7685144227, 372101.14938869356 3342445.4369997447, 372187.5600954032 3342507.8302093856, 372274.11060446495 3342582.3041489236, 372414.95076370804 3342697.6011941102, 372547.8785703018 3342819.8641232275, 372574.6722052171 3342839.0605887254, 373689.1453961386 3343704.460460547, 374639.2610464866 3344437.8406112585, 375706.12017297785 3345266.9574166, 376646.8679978406 3345996.1738878395, 376847.6245882023 3346150.19742477, 377176.8821506506 3346409.85274672, 377930.20990878064 3346987.4322579014, 378053.90570889413 3347051.4481961625, 378596.5073893986 3347473.031913049, 379092.542008355 3347846.608055719, 379472.8749606516 3348149.2128573074, 380064.60333647963 3348586.0629966506, 380152.82644645486 3348646.943768984, 380164.114037068 3348640.94559794, 380190.43240825995 3348636.8886738955, 380205.65072019224 3348638.3845192343, 380220.2308117533 3348643.101702716, 380232.4398028642 3348650.9483630606, 380241.88802191266 3348661.485404781, 380251.4797607982 3348676.3435960636, 380264.3954348474 3348704.798569777, 380272.2684794202 3348729.651091418, 380275.28129731765 3348758.768710338, 380270.762450068 3348785.419509, 380262.19134631555 3348802.2500316794, 380250.8061495941 3348816.8946061153, 380240.8142357933 3348826.979540384, 380226.980355123 3348837.6607651045, 380204.10236516566 3348848.330259002, 380167.90297795605 3348881.3135735816, 380156.06492682 3348898.5125151197, 380149.9795194778 3348913.8749880195, 380122.27491693903 3349019.5865276377, 380085.03820589493 3349150.895687414, 380042.2009979737 3349289.0276699443, 379839.6667980397 3349979.119738757, 379847.67268067267 3349989.7831237367, 379849.76580143097 3349996.4104646347, 379848.9549682792 3350010.1634395784, 379842.16079739894 3350022.2087691617, 379836.5367021106 3350026.925850913, 379822.44536715536 3350031.5143617885, 379802.0403833004 3350109.3262213576, 379678.1269025862 3350528.2215155656, 379683.78748863447 3350535.5854229433, 379686.5783348351 3350544.421842089, 379686.66009304946 3350551.847178882, 379684.71949672315 3350559.0731048356, 379680.7492276569 3350565.434665593, 379669.8706375718 3350573.4240537807, 379653.39470869483 3350614.726914798, 379410.15460821765 3351446.599392254, 379344.9533655533 3351657.028031419, 379293.9367581175 3351836.4870083816, 379220.12547047314 3352085.473285823)"
