id,Feature_ID,Passengers_Per_Hour,geometry
passenger_flow_mpp.4018,4018,135.0,"LINESTRING (321344.21591990197 3319417.9784170673, 321358.82612566935 3319390.469200485, 321377.20582466014 3319351.3690166683)"
passenger_flow_mpp.4019,4019,135.0,"LINESTRING (327748.3567219627 3321837.655205379, 327827.5033125225 3321851.105715906, 327897.1366873784 3321862.940118165)"
passenger_flow_mpp.4020,4020,135.0,"LINESTRING (327880.171819249 3328625.0651658503, 327950.41385008255 3328659.0006611366, 327972.1174725237 3328665.7569447365, 327996.53962986835 3328667.913225258)"
passenger_flow_mpp.4021,4021,135.0,"LINESTRING (329236.05048498686 3327991.8903134633, 329283.3843565115 3328198.3499063766)"
passenger_flow_mpp.4022,4022,135.0,"LINESTRING (329790.52762683574 3325427.2775118356, 329789.27355174744 3325364.770849826, 329789.87633905327 3325278.843712528, 329799.82526366506 3325279.7987880902, 329802.2735290903 3325282.19996298, 329802.4118668115 3325309.9132554256, 329804.7265004888 3325322.404908516)"
passenger_flow_mpp.4023,4023,135.0,"LINESTRING (330621.9526615108 3333729.229480982, 330626.2228438831 3333731.1592252064, 330633.3545323147 3333731.160228077, 330639.9634905891 3333728.5085860803)"
passenger_flow_mpp.4024,4024,135.0,"LINESTRING (330951.0446880569 3331538.9601215147, 330957.75961748045 3331549.388852608)"
passenger_flow_mpp.4025,4025,135.0,"LINESTRING (331260.6194378075 3324447.1815396603, 331271.94757260126 3324443.6824557898, 331289.5350970819 3324489.974955066)"
passenger_flow_mpp.4026,4026,135.0,"LINESTRING (331480.18014365144 3324720.6442537685, 331493.50975523243 3324747.1580227967, 331518.9253793788 3324800.8697586595)"
passenger_flow_mpp.4027,4027,135.0,"LINESTRING (331770.93840502464 3325425.934815981, 331799.24805618764 3325416.634157025, 331839.89328903216 3325400.382980645, 331839.6412904465 3325396.5067066206, 331845.4624796434 3325379.788874606, 331757.7337410692 3325388.554538998)"
passenger_flow_mpp.4028,4028,135.0,"LINESTRING (333103.17338792665 3318924.8646253697, 333214.28567242244 3318930.388955256)"
passenger_flow_mpp.4029,4029,135.0,"LINESTRING (333387.0152804743 3326296.591834117, 333398.97745164676 3326296.8544950704, 333409.1036611299 3326290.4933321783, 333414.15097653813 3326279.8853959255, 333412.7217281183 3326268.2667284617)"
passenger_flow_mpp.4030,4030,135.0,"LINESTRING (333467.49908957083 3330490.649514091, 333524.56092680263 3330471.051005657, 333593.644350959 3330443.178272022)"
passenger_flow_mpp.4031,4031,135.0,"LINESTRING (334609.9041805136 3328017.0028024293, 334619.41797964554 3328027.72419312)"
passenger_flow_mpp.4032,4032,135.0,"LINESTRING (335247.8867143157 3331931.5255270475, 335239.05930720665 3331934.2074874486, 335254.6912900494 3331980.423515508)"
passenger_flow_mpp.4033,4033,135.0,"LINESTRING (335273.6013574005 3331923.7129012905, 335284.7225586384 3331958.3562609362)"
passenger_flow_mpp.4034,4034,135.0,"LINESTRING (335343.2917445353 3334427.7642749185, 335398.9383890884 3334411.4104761775, 335504.53791237174 3334378.1237996393)"
passenger_flow_mpp.4035,4035,135.0,"LINESTRING (335940.50067806174 3334126.830749171, 336052.5369805327 3333949.7798639527)"
passenger_flow_mpp.4036,4036,135.0,"LINESTRING (336411.1841028519 3334141.977192686, 336535.7309441854 3334105.5475710053)"
passenger_flow_mpp.4037,4037,135.0,"LINESTRING (336731.3255320143 3332909.447318249, 336785.2666011513 3332822.8619991415)"
passenger_flow_mpp.4038,4038,135.0,"LINESTRING (338100.9631455012 3329989.404380474, 338205.35872589465 3330057.8362511033)"
passenger_flow_mpp.4039,4039,135.0,"LINESTRING (339926.3618515703 3334731.8020258304, 339950.155488334 3334961.576120255, 339951.7701504871 3334977.1712725894)"
passenger_flow_mpp.4040,4040,135.0,"LINESTRING (342098.48971934256 3324672.5094658816, 342151.26137907093 3324734.275982341, 342840.04636848567 3324820.5511318194, 342872.48284459405 3324822.74950893, 342941.269525647 3324831.0815557023, 342990.2149812702 3324834.4863136495, 342976.25238927774 3324896.9849173464, 342972.50520318694 3324931.8463635566, 342972.49172252335 3324964.770141626, 342955.9953373721 3325106.6762318444, 342951.6757219321 3325145.5510047125, 342942.6597091398 3325226.699170491, 343094.4839487561 3325244.339892779)"
passenger_flow_mpp.4041,4041,135.0,"LINESTRING (350059.38541374926 3321561.946920573, 350052.29762387206 3321572.795546156, 350048.60516332556 3321585.0391129595, 350048.5883426551 3321598.0087146787, 350052.2275850766 3321610.2635749737, 350059.2245005715 3321621.142652338, 350062.0102357761 3321623.5401873863)"
passenger_flow_mpp.4042,4042,135.0,"LINESTRING (350065.6713747517 3321555.9865575824, 350076.5854524045 3321549.852515567)"
passenger_flow_mpp.4043,4043,135.0,"LINESTRING (350250.9582498383 3321760.2062544455, 350256.6634666262 3321765.6990595493)"
passenger_flow_mpp.4044,4044,136.0,"LINESTRING (317929.3852643792 3318348.9463614323, 317932.7877834785 3318209.750791223)"
passenger_flow_mpp.4045,4045,136.0,"LINESTRING (320038.73901559756 3319154.5623638458, 320090.2556601076 3319177.116660267, 320138.7955512279 3319200.606556046, 320190.0773195351 3319220.6151760616, 320255.8979055843 3319244.4896570267, 320371.6477329683 3319282.409116549, 320522.13031668065 3319337.6152140517, 320551.5062842092 3319345.8967009913, 320842.71977104293 3319396.8274449324, 321028.7507799235 3319424.634354487, 321064.1024408424 3319432.4878013753, 321084.1796915508 3319438.703883458, 321147.9333750128 3319466.2755120527, 321315.58042552695 3319556.913142883)"
passenger_flow_mpp.4046,4046,136.0,"LINESTRING (321835.5038362178 3319787.8786989045, 322440.66788620903 3320022.264533135, 322693.7301533342 3320127.0708043394)"
passenger_flow_mpp.4047,4047,136.0,"LINESTRING (323209.1520081996 3323557.742967195, 323225.9810614843 3323560.4667521883, 323242.2669512723 3323565.416573289, 323257.7185645747 3323572.4862243203, 323272.13945877017 3323581.457116171, 323285.24030095065 3323592.333877687)"
passenger_flow_mpp.4048,4048,136.0,"LINESTRING (323349.33107339824 3323666.9180443548, 323362.5157623156 3323677.0174867604, 323377.01513514057 3323684.878591522, 323392.63276556815 3323690.282776741, 323408.8882257831 3323693.348601184, 323425.48687896546 3323693.748186339, 323683.0729141487 3323646.7246877127, 323712.28334348684 3323639.4952377765, 323726.3771469244 3323634.0594348293, 323740.06395021663 3323627.299768395, 323765.457424119 3323610.597020023, 323921.8594336816 3323467.301724361, 323934.06630298786 3323458.459495673, 323947.2641515443 3323451.2644497305, 323961.36183492106 3323446.0506388755, 323976.0682468937 3323442.7118440773, 324021.29689191736 3323441.768823914, 324172.2540699594 3323452.888279698, 324339.27277769614 3323479.1643298324, 324657.1489734397 3323534.752235511, 324715.7024512084 3323540.695668032, 324848.48531939875 3323549.5630301074, 325021.7678512241 3323558.454937887)"
passenger_flow_mpp.4049,4049,136.0,"LINESTRING (323992.64220685454 3321959.0745882336, 324033.06311098184 3321898.23078799, 324047.8713591174 3321876.9305126346, 324126.26067051344 3321782.887959539, 324160.2920700981 3321738.776191357, 324165.93603730225 3321723.608727444, 324166.10656775336 3321710.08052228, 324164.6502543106 3321703.4518302386, 324121.85439212306 3321566.7387269074)"
passenger_flow_mpp.4050,4050,136.0,"LINESTRING (327041.2368584488 3326519.155194168, 327300.0500872021 3326831.169372264)"
passenger_flow_mpp.4051,4051,136.0,"LINESTRING (328192.3605410204 3329130.1825849484, 328264.90109311044 3329106.5126867834)"
passenger_flow_mpp.4052,4052,136.0,"LINESTRING (329550.57312403177 3325490.073017713, 329652.34749095584 3325497.8128264216)"
passenger_flow_mpp.4053,4053,136.0,"LINESTRING (331607.591827934 3320901.005876734, 331605.28193990566 3320895.0546558383, 331603.7388392725 3320882.440152465, 331604.2301087758 3320880.2986103725, 331606.5433404576 3320870.2028115885, 331613.42296249856 3320859.4553897553, 331623.3385786511 3320851.6549124783)"
passenger_flow_mpp.4054,4054,136.0,"LINESTRING (331661.8958963954 3321058.1534884656, 331667.23657157086 3321066.7191663245, 331675.5303841622 3321072.800925073, 331685.4099851992 3321075.3110087155, 331695.5215452131 3321074.0483310698, 331703.5979418937 3321069.598410118)"
passenger_flow_mpp.4055,4055,136.0,"LINESTRING (333942.8465027106 3327299.4652247434, 334269.25613855885 3327421.3747520214, 334333.08212200005 3327446.4669821803, 334478.312018527 3327498.605640023)"
passenger_flow_mpp.4056,4056,136.0,"LINESTRING (334554.2191244544 3327525.623960467, 334561.7453896698 3327532.3842331395, 334616.63976634596 3327592.089319299)"
passenger_flow_mpp.4057,4057,136.0,"LINESTRING (335532.64844802744 3330211.7195093795, 335700.9883653687 3330392.306011513)"
passenger_flow_mpp.4058,4058,136.0,"LINESTRING (338433.64638160024 3334537.351316116, 338484.4683014227 3334657.860840816)"
passenger_flow_mpp.4059,4059,136.0,"LINESTRING (339000.65091639303 3321242.181525184, 339050.63844055193 3321226.59610451, 339343.0403283416 3321135.4305594764)"
passenger_flow_mpp.4060,4060,136.0,"LINESTRING (339928.18619231053 3324947.0073837023, 339930.7220945868 3324942.314646711, 339938.40548689803 3324940.0968878907, 339943.0724586515 3324942.6896961657, 339945.3609853454 3324947.534131602)"
passenger_flow_mpp.4061,4061,136.0,"LINESTRING (341396.3508562532 3323757.3103151787, 341425.12896978797 3323949.5308548524)"
passenger_flow_mpp.4062,4062,136.0,"LINESTRING (342258.91687486565 3334070.2698977916, 342257.48485831363 3334091.353028806, 342262.4372060655 3334100.704702113, 342346.3867489159 3334148.9420697065)"
passenger_flow_mpp.4063,4063,136.0,"LINESTRING (347384.85944105935 3318360.7517032595, 347387.3203744907 3318364.264942198, 347390.5454897084 3318367.2133817687, 347399.3709763315 3318370.4170713956, 347405.73094381386 3318369.775037094, 347414.725023065 3318364.219239843, 347472.9064896285 3318363.7489649635, 347657.2168457008 3318356.773747242, 348281.6325028498 3318341.425527204, 348368.417959397 3318336.909437415, 348393.1446649068 3318331.582102495, 348406.5848624678 3318326.52042209, 348434.3662714552 3318311.729072858, 348451.77570020035 3318299.5053547737)"
passenger_flow_mpp.4064,4064,136.0,"LINESTRING (347384.631489174 3318344.238156612, 347388.51676656306 3318339.0854121223, 347394.5432633541 3318314.282614225, 347394.4045846434 3318269.2793165636, 347390.17984283366 3318161.260838048)"
passenger_flow_mpp.4065,4065,136.0,"LINESTRING (349629.2857083421 3328643.6440887917, 349762.4574692758 3328655.509140449, 349933.9555884554 3328676.1173257343, 350275.554885334 3328721.1294973367, 350372.662902456 3328729.0004747654)"
passenger_flow_mpp.4066,4066,136.0,"LINESTRING (350482.28913770325 3326898.2733727954, 350518.79466253927 3326888.355959, 350526.08354234695 3326892.580253051, 350532.04531388206 3326898.485297885)"
passenger_flow_mpp.4067,4067,136.0,"LINESTRING (372921.720940906 3331679.06375206, 373411.5308570456 3331693.811510837, 374732.4853054813 3331699.196970446, 374886.6035998907 3331701.7659522602, 375072.8967251959 3331711.8412209908, 375112.6742566493 3331709.9487121683, 375129.10663583025 3331705.8828464467, 375142.53698100906 3331700.521013924, 375154.3243011575 3331694.734489228, 375165.4945308174 3331685.518989117, 375190.7453171348 3331660.293868043, 375204.6122596221 3331650.936980856, 375222.73890319053 3331643.3052149946, 375255.1485593176 3331637.506616139, 375283.288903524 3331637.630941408, 375301.7276544528 3331640.5254130187, 375323.99326395424 3331649.4726560856, 375347.60183878755 3331666.3850856945, 375362.1719531229 3331685.062528799, 375368.6743968388 3331697.6244336367, 375375.53744256013 3331716.500040956, 375376.927289318 3331727.752120312)"
passenger_flow_mpp.4068,4068,137.0,"LINESTRING (326795.2469840768 3322177.060030314, 326867.44675015094 3321909.764410555)"
passenger_flow_mpp.4069,4069,137.0,"LINESTRING (329846.7493177634 3324532.754313364, 329895.241485044 3324718.808172853, 329923.65573840594 3324835.107253072)"
passenger_flow_mpp.4070,4070,137.0,"LINESTRING (329974.80558332114 3325024.778833148, 330087.4390863159 3325042.222173186, 330184.5738491245 3325055.3599359635)"
passenger_flow_mpp.4071,4071,137.0,"LINESTRING (332798.7532665508 3330673.729820061, 332818.46849574597 3330772.207271743, 332821.8829118703 3330791.1192490547)"
passenger_flow_mpp.4072,4072,137.0,"LINESTRING (340718.5593177454 3332333.8780966965, 340721.55757838127 3332342.4570859913)"
passenger_flow_mpp.4073,4073,138.0,"LINESTRING (298577.9971208442 3316817.694876647, 298626.93665934575 3316747.774823847, 298751.7528156883 3316576.9642936336, 298915.7944575756 3316694.2878477992)"
passenger_flow_mpp.4074,4074,138.0,"LINESTRING (299303.97408836894 3317027.8657307946, 299327.63737782394 3317055.0458051194, 299341.27956012264 3317067.327887967, 299369.43495394505 3317087.7570773517)"
passenger_flow_mpp.4075,4075,138.0,"LINESTRING (324095.37499801116 3321309.512072664, 324094.20282499166 3321326.968642575, 324091.79013449163 3321417.8052279735, 324093.7595987187 3321450.589802293, 324099.3228288971 3321484.869244072, 324108.6380343873 3321524.521300626, 324121.85439212306 3321566.7387269074)"
passenger_flow_mpp.4076,4076,138.0,"LINESTRING (328622.9822036443 3318847.9659229647, 329038.28892882523 3318975.677243368, 329098.74038422195 3319003.233769227, 329109.65929604426 3319010.381793569, 329116.3244878391 3319017.0412809546, 329127.1132723937 3319034.501416449, 329132.1063644752 3319051.607704948, 329131.24157798314 3319070.5783239333, 329108.5512261132 3319157.1790668336, 329098.79022681806 3319212.427978936, 329089.7751687126 3319290.9462229535, 329089.6215547251 3319337.1777119874, 329090.6526726389 3319347.6935801855, 329095.0605003418 3319358.157233521)"
passenger_flow_mpp.4077,4077,138.0,"LINESTRING (329532.87816467445 3325618.170321761, 329535.9528412469 3325579.98629036)"
passenger_flow_mpp.4078,4078,138.0,"LINESTRING (330815.08781988546 3322347.5018256465, 330816.47792109905 3322316.1446648403)"
passenger_flow_mpp.4079,4079,138.0,"LINESTRING (332162.4600944595 3332073.0594578558, 332174.7863711963 3332078.6362059047, 332186.90130774735 3332082.9967160113, 332199.7499612734 3332084.907098395, 332246.5567055019 3332090.476891446)"
passenger_flow_mpp.4080,4080,138.0,"LINESTRING (333610.2448736505 3329674.3705015955, 333616.19155805267 3329689.764469435, 333731.65323547967 3330000.313093803)"
passenger_flow_mpp.4081,4081,138.0,"LINESTRING (336252.6585681136 3329737.819344997, 336258.97547552374 3329747.702669318, 336299.0547640693 3329797.8799034287, 336311.05575765134 3329816.008651936, 336343.236128058 3329864.625062473, 336367.98125328834 3329908.484259705)"
passenger_flow_mpp.4082,4082,138.0,"LINESTRING (336330.6437745921 3329795.7474114355, 336404.42527240317 3329843.3177528707, 336457.63235781307 3329875.23053406, 336498.93308410584 3329903.8837514487, 336507.3411571284 3329911.527848405, 336544.7649494217 3329945.5511284247, 336900.09217693825 3330282.944219238, 337043.1957000785 3330416.2935937564, 337136.62556116615 3330506.158197298)"
passenger_flow_mpp.4083,4083,138.0,"LINESTRING (346733.09135107935 3336991.043498305, 346801.99874547694 3337048.28012179)"
passenger_flow_mpp.4084,4084,138.0,"LINESTRING (347705.5077928698 3336345.874041442, 347754.7857683031 3336314.595489674)"
passenger_flow_mpp.4085,4085,138.0,"LINESTRING (361572.4272550572 3330096.036400258, 361624.65686566813 3330130.73365615, 361821.9949668564 3330287.095132015, 361884.61991517793 3330338.849504054, 361921.8570976214 3330395.245582607, 362005.3413963481 3330465.6933552916, 362078.95346735907 3330532.9400804006, 362158.1697926178 3330593.6880939743, 362213.75792076427 3330630.2357939025, 362270.2621840451 3330663.003583909, 362328.65322259703 3330692.5335605443, 362377.88576774066 3330714.1975552225, 362487.3109969297 3330755.3940335456, 362543.14730946446 3330765.6701134364, 362743.0191802515 3330825.802603381, 362891.80375034595 3330862.4109416483, 362982.94979696313 3330875.5746878646, 363014.88363427506 3330878.1699477164, 363078.998977841 3330880.0323407035, 363240.66945491626 3330914.489799304, 363274.7864597208 3330937.6756475475, 363292.5518020858 3330947.985123139, 363310.9668772699 3330956.2913651336, 363625.2256031622 3331016.0169099625, 363938.1670518421 3331078.6494792565, 364121.71369659854 3331113.514202764, 364213.23094858817 3331133.666516449, 364287.9016617531 3331147.598403674, 364344.8172503809 3331128.4966178737, 364753.215312083 3331206.8360191546, 364879.1324220563 3331230.9925627634, 364989.0436917697 3331250.2602992137, 365006.30818514375 3331252.9226497146, 365418.43245796603 3331316.4940177375, 365472.4140412425 3331325.366407683, 365523.249522852 3331337.048579425, 365634.45671482047 3331367.945314366, 365776.4739666458 3331420.1924477424, 365850.08082239644 3331449.9982322934, 365898.6332626306 3331472.1291438467, 366128.6664231592 3331566.536942254, 366389.1491961214 3331676.873395696, 366419.76648251654 3331698.3375939825, 366704.14432799653 3331840.646260558, 366884.17549970123 3331913.5066890623, 366990.2579430238 3331959.77492232, 367105.356569915 3332018.5712290546, 367219.3508289021 3332085.6164813214)"
