id,Feature_ID,Stop_Name,Total_Daily_Alighting,board_daily_int_cta_evening,board_daily_int_cta_morning,board_daily_int_p_o_14_evening,board_daily_int_p_o_14_morning,board_daily_int_cta_m_evening,board_daily_int_cta_m_morning,board_daily_int_coop_evening,board_daily_int_coop_morning,board_daily_int_p_b_8_morning,board_daily_int_p_b_8_evening,board_alight_daily_int_cta_evening,board_alight_daily_int_cta_morning,board_alight_daily_int_p_o_14_evening,board_alight_daily_int_p_o_14_morning,board_alight_daily_int_cta_m_evening,board_alight_daily_int_cta_m_morning,board_alight_daily_int_coop_evening,board_alight_daily_int_coop_morning,board_alight_daily_int_p_b_8_morning,board_alight_daily_int_p_b_8_evening,daily_services_period_cta_evening,daily_services_period_cta_morning,daily_services_period_p_o_14_evening,daily_services_period_p_o_14_morning,daily_services_period_cta_m_evening,daily_services_period_cta_m_morning,daily_services_period_coop_evening,daily_services_period_coop_morning,daily_services_period_p_b_8_morning,daily_services_period_p_b_8_evening,routes_cta_evening,routes_cta_morning,routes_p_o_14_evening,routes_p_o_14_morning,routes_cta_m_evening,routes_cta_m_morning,routes_coop_evening,routes_coop_morning,routes_p_b_8_morning,routes_p_b_8_evening,daily_services_morning_all,daily_services_evening_all,daily_services_all,Morning_Formal_BA,Morning_Informal_BA,Morning_All_BA,Daily_Formal_BA,Daily_Informal_BA,Daily_All_BA,geometry,Total_Morning_Boarding,Total_Evening_Boarding,Total_Routes_At_Stop
cairo_maptis_daily_boarding__alighting__by_agency.179,179,Al Hawamdeyya Traffic Authority,1653.0,0.0,0.0,240.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.0,784.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,0.0,1232.0,1484.0,0.0,0.0,96.0,56.0,0.0,0.0,0,0,3,3,0,0,1,1,0,0,1540.0,1328.0,2868.0,0.0,798.0,798.0,0.0,2210.0,2210.0,POINT (332842.56077680964 3309529.624041068),317.0,240.0,8
cairo_maptis_daily_boarding__alighting__by_agency.180,180,Al Hayat Islamic School (Marg),148.0,0.0,0.0,316.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,448.0,1264.0,1712.0,0.0,72.0,72.0,0.0,536.0,536.0,POINT (341261.53568606474 3340956.8518483783),72.0,316.0,2
cairo_maptis_daily_boarding__alighting__by_agency.181,181,Al Hays Pastry (Nozha St.),490.0,0.0,44.0,0.0,0.0,192.0,345.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,324.0,550.0,0.0,0.0,0.0,0.0,0.0,836.0,0.0,0.0,1504.0,1836.0,0.0,0.0,0.0,0.0,0,5,0,0,11,11,0,0,0,0,2672.0,1504.0,4176.0,747.0,0.0,747.0,1071.0,0.0,1071.0,POINT (340400.42204719956 3331504.468747632),389.0,192.0,27
cairo_maptis_daily_boarding__alighting__by_agency.182,182,Al Hegaz Square,4472.0,296.0,640.0,2240.0,2940.0,1428.0,1694.0,0.0,0.0,0.0,0.0,1452.0,1264.0,2240.0,3130.0,2532.0,3092.0,0.0,0.0,0.0,0.0,752.0,1392.0,1600.0,2484.0,2960.0,3984.0,0.0,0.0,0.0,0.0,7,7,2,2,20,20,0,0,0,0,7860.0,5312.0,13172.0,4356.0,3130.0,7486.0,8340.0,5370.0,13710.0,POINT (340555.03210931306 3332237.338881027),5274.0,3964.0,58
cairo_maptis_daily_boarding__alighting__by_agency.183,183,Al Helmeya Garden (Gesr Al Suez),1950.0,228.0,400.0,248.0,238.0,116.0,264.0,0.0,0.0,0.0,0.0,364.0,616.0,920.0,977.0,116.0,396.0,32.0,23.0,0.0,0.0,592.0,796.0,3552.0,5256.0,288.0,360.0,128.0,92.0,0.0,0.0,6,6,5,5,2,2,1,1,0,0,6504.0,4560.0,11064.0,1012.0,1000.0,2012.0,1492.0,1952.0,3444.0,POINT (338814.71452784375 3332032.5169526762),902.0,592.0,28
cairo_maptis_daily_boarding__alighting__by_agency.184,184,Al Helmeya Square (Heliopolis),7107.0,1552.0,1802.0,780.0,1507.0,1324.0,2362.0,0.0,0.0,0.0,0.0,2456.0,3665.0,1544.0,1897.0,2624.0,4248.0,0.0,0.0,0.0,0.0,1424.0,2204.0,1056.0,2164.0,2416.0,3372.0,0.0,0.0,0.0,0.0,12,12,4,4,14,14,0,0,0,0,7740.0,4896.0,12636.0,7913.0,1897.0,9810.0,12993.0,3441.0,16434.0,POINT (337761.2574492243 3332405.640998614),5671.0,3656.0,60
cairo_maptis_daily_boarding__alighting__by_agency.185,185,Al Hennawy Furniture (Airport Rd.),306.0,60.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,45.0,0.0,176.0,28.0,23.0,0.0,0.0,0.0,0.0,368.0,376.0,0.0,3040.0,416.0,480.0,0.0,0.0,0.0,0.0,4,4,0,6,2,2,0,0,0,0,3896.0,784.0,4680.0,68.0,176.0,244.0,208.0,176.0,384.0,POINT (343595.07442971086 3333689.0167979114),18.0,60.0,18
cairo_maptis_daily_boarding__alighting__by_agency.186,186,Al Herafeyin (Gesr Al Suez),405.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,18.0,0.0,105.0,24.0,69.0,160.0,46.0,0.0,0.0,96.0,88.0,0.0,608.0,96.0,92.0,128.0,92.0,0.0,0.0,2,2,0,2,1,1,1,1,0,0,880.0,320.0,1200.0,87.0,151.0,238.0,199.0,311.0,510.0,POINT (344709.08928682405 3335037.0868260395),105.0,0.0,10
cairo_maptis_daily_boarding__alighting__by_agency.187,187,Al Herafyeen (Gesr Al Suez),192.0,12.0,9.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,9.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,88.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,0,0,88.0,448.0,536.0,9.0,0.0,9.0,61.0,484.0,545.0,POINT (344695.915437693 3335052.875761255),9.0,344.0,6
cairo_maptis_daily_boarding__alighting__by_agency.188,188,Al Hikma Labs (Nohza St.),205.0,0.0,71.0,0.0,0.0,84.0,67.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,128.0,228.0,0.0,0.0,0.0,0.0,0.0,632.0,0.0,0.0,1520.0,1888.0,0.0,0.0,0.0,0.0,0,5,0,0,11,11,0,0,0,0,2520.0,1520.0,4040.0,299.0,0.0,299.0,427.0,0.0,427.0,POINT (340473.06113876 3331819.7705706325),138.0,84.0,27
cairo_maptis_daily_boarding__alighting__by_agency.189,189,Al Horeyya Rd. (Badr),98.0,72.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,136.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,136.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,136.0,208.0,344.0,136.0,0.0,136.0,244.0,28.0,272.0,POINT (376445.2709986344 3334158.6398617085),102.0,72.0,3
cairo_maptis_daily_boarding__alighting__by_agency.190,190,Al Horia Square (Maadi),1688.4263369592259,178.91459095847898,26.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,388.98205720794004,78.0,1396.0,2506.0,128.0,23.0,0.0,0.0,0.0,0.0,64.0,104.0,1760.0,2380.0,64.0,92.0,0.0,0.0,0.0,0.0,1,2,4,4,1,1,0,0,0,0,2576.0,1888.0,4464.0,101.0,2506.0,2607.0,836.3185113185664,3902.0,4171.443746310315,POINT (331550.8321118146 3315597.133517792),26.0,226.91459095847898,13
cairo_maptis_daily_boarding__alighting__by_agency.191,191,Al Horreya Square (Shorouq City),0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,52.0,0.0,52.0,26.0,0.0,26.0,26.0,0.0,26.0,POINT (365444.3885625454 3338321.4915739973),26.0,0.0,1
cairo_maptis_daily_boarding__alighting__by_agency.192,192,Al Hossary Azhari Language School,1455.0,0.0,0.0,224.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,3,0,0,0,0,0,0,412.0,416.0,828.0,0.0,886.0,886.0,0.0,1926.0,1926.0,POINT (302185.8323043892 3317313.0581888137),247.0,224.0,6
cairo_maptis_daily_boarding__alighting__by_agency.193,193,Al Huda Mosuqe (Al Mosky),1518.5930457616591,332.7771989002604,242.0,0.0,0.0,700.0,182.0,0.0,0.0,0.0,0.0,567.1248864166632,1715.0,0.0,0.0,972.0,1340.0,0.0,0.0,0.0,0.0,1504.0,2096.0,0.0,0.0,2432.0,3196.0,0.0,0.0,0.0,0.0,16,17,0,0,16,16,0,0,0,0,5292.0,3936.0,9228.0,3055.0,0.0,3055.0,2914.0860752337935,0.0,3153.758089700732,POINT (331925.1963524945 3325828.4783885735),424.0,1032.7771989002604,65
cairo_maptis_daily_boarding__alighting__by_agency.194,194,Al Hussein Hospital (Al Darraasa),395.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,460.0,0.0,0.0,0.0,0.0,0,0,0,0,4,4,0,0,0,0,460.0,304.0,764.0,223.0,0.0,223.0,411.0,0.0,411.0,POINT (332921.09770035325 3325100.20716455),0.0,16.0,8
cairo_maptis_daily_boarding__alighting__by_agency.195,195,Al Imam Al Shafei Cemetaries (Autostrad),670.0,56.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,166.0,68.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,536.0,1344.0,2332.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,9,9,0,0,0,0,0,0,2868.0,1744.0,4612.0,166.0,369.0,535.0,394.0,437.0,831.0,POINT (332890.51827108796 3321428.04410987),105.0,56.0,34
cairo_maptis_daily_boarding__alighting__by_agency.196,196,Al Ismailiya Square,1875.0,96.0,174.0,0.0,0.0,432.0,517.0,0.0,0.0,0.0,0.0,160.0,802.0,0.0,0.0,680.0,1452.0,0.0,0.0,0.0,0.0,752.0,1328.0,0.0,0.0,1952.0,2552.0,0.0,0.0,0.0,0.0,7,7,0,0,13,13,0,0,0,0,3880.0,2704.0,6584.0,2254.0,0.0,2254.0,3094.0,0.0,3094.0,POINT (339550.4184187284 3330643.2302021757),691.0,528.0,40
cairo_maptis_daily_boarding__alighting__by_agency.197,197,Al Itihadeya,3773.0,80.0,102.0,0.0,0.0,940.0,1971.0,0.0,0.0,0.0,0.0,260.0,348.0,0.0,0.0,1748.0,4510.0,0.0,0.0,0.0,0.0,592.0,904.0,0.0,0.0,3328.0,4604.0,0.0,0.0,0.0,0.0,4,4,0,0,21,21,0,0,0,0,5508.0,3920.0,9428.0,4858.0,0.0,4858.0,6866.0,0.0,6866.0,POINT (338090.7740471181 3330004.5199764883),2073.0,1020.0,50
cairo_maptis_daily_boarding__alighting__by_agency.198,198,Al Kabbani Furniture (6th of October),28.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0,2,0,0,0,0,0,0,1,0,708.0,0.0,708.0,84.0,93.0,177.0,84.0,93.0,177.0,POINT (299422.97752800566 3315886.313928419),149.0,0.0,3
cairo_maptis_daily_boarding__alighting__by_agency.199,199,Al Kahraba Housing Complex,397.0,0.0,0.0,256.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160.0,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,4,0,0,0,0,0,0,2104.0,2160.0,4264.0,0.0,258.0,258.0,0.0,810.0,810.0,POINT (334798.74583441333 3305915.1710243565),157.0,256.0,8
cairo_maptis_daily_boarding__alighting__by_agency.200,200,Al Kahraba St. (Nasr City),2100.0,108.0,200.0,0.0,69.0,852.0,1344.0,0.0,0.0,0.0,0.0,380.0,281.0,120.0,138.0,1960.0,1794.0,0.0,0.0,0.0,0.0,752.0,924.0,160.0,276.0,3312.0,4612.0,0.0,0.0,0.0,0.0,8,8,1,1,17,17,0,0,0,0,5812.0,4224.0,10036.0,2075.0,138.0,2213.0,4415.0,258.0,4673.0,POINT (344714.0435730155 3325441.0817524684),1613.0,960.0,52
cairo_maptis_daily_boarding__alighting__by_agency.201,201,Al Kahraba St. & Al Wahat Road,153.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,4,0,0,0,0,0,0,1376.0,880.0,2256.0,0.0,129.0,129.0,0.0,337.0,337.0,POINT (302019.1611027515 3314520.389956185),0.0,184.0,8
cairo_maptis_daily_boarding__alighting__by_agency.202,202,Al Kahraba St. & Tabarak St.,177.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,4,0,0,0,0,0,0,1376.0,880.0,2256.0,0.0,129.0,129.0,0.0,201.0,201.0,POINT (301440.74307876435 3314800.331608951),0.0,24.0,8
cairo_maptis_daily_boarding__alighting__by_agency.203,203,Al Karma Compound Gate (Sheikh Zayed),5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,56.0,96.0,152.0,5.0,0.0,5.0,17.0,0.0,17.0,POINT (307596.27034102794 3325136.1003769096),0.0,12.0,2
cairo_maptis_daily_boarding__alighting__by_agency.204,204,Al Kasr Al Aini Hospital,5747.0,1224.0,3112.0,104.0,17.0,964.0,1267.0,0.0,0.0,0.0,0.0,1824.0,5464.0,200.0,748.0,1508.0,2691.0,0.0,0.0,0.0,0.0,2240.0,3156.0,1344.0,1928.0,2128.0,2820.0,0.0,0.0,0.0,0.0,26,26,5,5,17,17,0,0,0,0,7904.0,5712.0,13616.0,8155.0,748.0,8903.0,11487.0,948.0,12435.0,,4396.0,2292.0,96
cairo_maptis_daily_boarding__alighting__by_agency.205,205,Al Kawetch (Al Matareyya),1572.0,132.0,359.0,0.0,0.0,88.0,206.0,0.0,0.0,0.0,0.0,440.0,715.0,0.0,0.0,692.0,510.0,0.0,0.0,0.0,0.0,608.0,1048.0,0.0,0.0,1824.0,2400.0,0.0,0.0,0.0,0.0,4,4,0,0,8,8,0,0,0,0,3448.0,2432.0,5880.0,1225.0,0.0,1225.0,2357.0,0.0,2357.0,POINT (335872.69110125524 3334234.234752507),565.0,220.0,24
cairo_maptis_daily_boarding__alighting__by_agency.206,206,Al Kawthar St. & Gamal Al Din Al Banna St.,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0,0,0,0,1152.0,880.0,2032.0,0.0,354.0,354.0,0.0,418.0,418.0,POINT (320117.03902789415 3321129.219915346),0.0,0.0,4
cairo_maptis_daily_boarding__alighting__by_agency.207,207,Al Kerdasi Schools (Marg),1112.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,448.0,1264.0,1712.0,0.0,184.0,184.0,0.0,1280.0,1280.0,POINT (341793.45238166716 3342919.6898307833),0.0,168.0,2
cairo_maptis_daily_boarding__alighting__by_agency.208,208,Al Kersh Cars (Heliopolis),444.0,48.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,48.0,14.0,0.0,0.0,248.0,266.0,0.0,0.0,0.0,0.0,64.0,56.0,0.0,0.0,432.0,692.0,0.0,0.0,0.0,0.0,1,1,0,0,5,5,0,0,0,0,748.0,496.0,1244.0,280.0,0.0,280.0,576.0,0.0,576.0,POINT (338654.69006019155 3329286.82143324),0.0,132.0,12
cairo_maptis_daily_boarding__alighting__by_agency.209,209,Al Khalafawy Square,3863.0,1568.0,1880.0,288.0,0.0,496.0,965.0,0.0,0.0,0.0,0.0,2464.0,2984.0,380.0,125.0,1180.0,1927.0,0.0,0.0,0.0,0.0,4304.0,5548.0,1056.0,1308.0,2848.0,4372.0,0.0,0.0,0.0,0.0,35,35,2,2,16,16,0,0,0,0,11228.0,8208.0,19436.0,4911.0,125.0,5036.0,8555.0,505.0,9060.0,POINT (330919.6251936855 3330943.227126648),2845.0,2352.0,106
cairo_maptis_daily_boarding__alighting__by_agency.210,210,Al Khashab Bridge,1091.0,28.0,195.0,44.0,17.0,0.0,46.0,0.0,0.0,0.0,0.0,120.0,234.0,208.0,738.0,48.0,73.0,0.0,0.0,0.0,0.0,592.0,888.0,5280.0,6556.0,448.0,584.0,0.0,0.0,0.0,0.0,8,8,9,9,3,3,0,0,0,0,8028.0,6320.0,14348.0,307.0,738.0,1045.0,475.0,946.0,1421.0,POINT (329040.32633539976 3321172.120343218),258.0,72.0,40
cairo_maptis_daily_boarding__alighting__by_agency.211,211,Al Khazan St. (6th of October),76.0,32.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,336.0,352.0,688.0,84.0,0.0,84.0,192.0,0.0,192.0,POINT (299285.23734065134 3315785.6299399678),84.0,32.0,4
cairo_maptis_daily_boarding__alighting__by_agency.212,212,Al Khelaa St.,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,0,0,0,0,0,0,0,0,1048.0,704.0,1752.0,18.0,0.0,18.0,30.0,0.0,30.0,POINT (332652.96356182836 3321992.6328801834),0.0,0.0,20
cairo_maptis_daily_boarding__alighting__by_agency.213,213,Al Kholafaa Al Rashdeen Mosque - Nasr City,128.0,0.0,163.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,756.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0,4,0,0,0,1,0,0,0,0,940.0,0.0,940.0,383.0,0.0,383.0,383.0,0.0,383.0,,255.0,0.0,5
cairo_maptis_daily_boarding__alighting__by_agency.214,214,Al Khouly Steps (Ring Rd.),473.0,12.0,0.0,48.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,70.0,120.0,301.0,0.0,0.0,0.0,36.0,0.0,0.0,96.0,112.0,1248.0,1544.0,0.0,0.0,0.0,36.0,0.0,0.0,1,1,6,6,0,0,0,1,0,0,1692.0,1344.0,3036.0,70.0,337.0,407.0,94.0,457.0,551.0,POINT (326644.70635543147 3331151.7656839853),18.0,60.0,15
cairo_maptis_daily_boarding__alighting__by_agency.215,215,Al Kurdi St. - Basateen Rd,647.0,240.0,261.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,388.0,620.0,0.0,0.0,88.0,68.0,0.0,0.0,0.0,0.0,1040.0,1260.0,0.0,0.0,560.0,752.0,0.0,0.0,0.0,0.0,9,10,0,0,4,4,0,0,0,0,2012.0,1600.0,3612.0,688.0,0.0,688.0,1164.0,0.0,1164.0,,261.0,256.0,27
cairo_maptis_daily_boarding__alighting__by_agency.216,216,Al Kuwaiti Mosque (Zahraa Al Maadi),62.0,0.0,0.0,0.0,0.0,48.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,184.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,184.0,128.0,312.0,161.0,0.0,161.0,225.0,0.0,225.0,POINT (337289.18736750504 3315703.9798133383),115.0,48.0,2
cairo_maptis_daily_boarding__alighting__by_agency.217,217,Al Lewaa Steps (26th of July Corridor),362.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,120.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,332.0,1328.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,7,7,0,0,0,0,0,0,1044.0,1680.0,2724.0,120.0,68.0,188.0,340.0,136.0,476.0,,46.0,0.0,22
cairo_maptis_daily_boarding__alighting__by_agency.218,218,Al Maadi Company St. and Al Gazaer St.,1336.0,96.0,398.0,1288.0,2156.0,48.0,27.0,0.0,0.0,0.0,0.0,456.0,715.0,1520.0,2500.0,60.0,98.0,0.0,0.0,0.0,0.0,560.0,684.0,832.0,960.0,208.0,304.0,0.0,0.0,0.0,0.0,8,9,1,1,2,2,0,0,0,0,1948.0,1600.0,3548.0,813.0,2500.0,3313.0,1329.0,4020.0,5349.0,POINT (333471.438628963 3318383.651702983),2581.0,1432.0,23
cairo_maptis_daily_boarding__alighting__by_agency.219,219,Al Maagfera Mosque (Bolak),2065.0,0.0,0.0,2444.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3508.0,1306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7392.0,7172.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,7,0,0,0,0,0,0,7172.0,7392.0,14564.0,0.0,1306.0,1306.0,0.0,4814.0,4814.0,POINT (329334.95367566287 3327591.5858089784),305.0,2444.0,14
cairo_maptis_daily_boarding__alighting__by_agency.220,220,Al Maamal ( Al Remaya St.),261.0,72.0,78.0,0.0,0.0,100.0,78.0,0.0,0.0,0.0,0.0,72.0,78.0,0.0,0.0,300.0,139.0,0.0,0.0,0.0,0.0,192.0,208.0,0.0,0.0,576.0,664.0,0.0,0.0,0.0,0.0,1,1,0,0,3,3,0,0,0,0,872.0,768.0,1640.0,217.0,0.0,217.0,589.0,0.0,589.0,POINT (318273.8750079775 3319225.012433783),156.0,172.0,8
cairo_maptis_daily_boarding__alighting__by_agency.221,221,Al Maasara Ferry,660.0,0.0,0.0,680.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1052.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2160.0,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4,4,0,0,0,0,0,0,2104.0,2208.0,4312.0,0.0,493.0,493.0,12.0,1545.0,1557.0,POINT (334709.29088815564 3309099.150369039),217.0,680.0,9
cairo_maptis_daily_boarding__alighting__by_agency.222,222,Al Maasara For Engineering Industries,885.0,0.0,0.0,0.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160.0,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,4,0,0,0,0,0,0,2104.0,2160.0,4264.0,0.0,1010.0,1010.0,0.0,1494.0,1494.0,POINT (334754.98763363576 3309576.5266535953),609.0,0.0,8
cairo_maptis_daily_boarding__alighting__by_agency.223,223,Al Mafareq (Al Moqattam),1303.0,284.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,809.0,72.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,460.0,144.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1,1,0,0,0,0,0,0,620.0,512.0,1132.0,809.0,200.0,1009.0,1585.0,272.0,1857.0,POINT (338922.3459683425 3321261.5734263523),270.0,284.0,10
cairo_maptis_daily_boarding__alighting__by_agency.224,224,Al Mafariq (Al Zawya Al Hamra),1508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,640.0,0.0,0.0,252.0,360.0,0.0,0.0,0.0,0.0,144.0,196.0,0.0,0.0,240.0,252.0,0.0,0.0,0.0,0.0,2,2,0,0,2,2,0,0,0,0,448.0,384.0,832.0,1000.0,0.0,1000.0,1508.0,0.0,1508.0,POINT (332815.0742886976 3330963.54131295),0.0,0.0,8
cairo_maptis_daily_boarding__alighting__by_agency.225,225,Al Magzar (Al Mariouteya),1904.0,120.0,78.0,4344.0,4565.0,48.0,252.0,0.0,0.0,0.0,0.0,464.0,169.0,4532.0,4738.0,168.0,324.0,0.0,0.0,564.0,352.0,80.0,120.0,2640.0,3268.0,96.0,144.0,0.0,0.0,564.0,352.0,2,2,5,5,1,1,0,0,1,1,4096.0,3168.0,7264.0,493.0,5302.0,5795.0,1125.0,10186.0,11311.0,POINT (322453.3366623217 3317857.6861252896),4895.0,4512.0,18
cairo_maptis_daily_boarding__alighting__by_agency.226,226,Al Magzar Al Aali (Autostrad),128.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,181.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,1048.0,2992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,9,0,0,0,0,0,0,0,1048.0,3696.0,4744.0,181.0,0.0,181.0,217.0,92.0,309.0,POINT (333571.12109202147 3320327.7508510514),181.0,0.0,29
cairo_maptis_daily_boarding__alighting__by_agency.227,227,Al Mahkama (New Cairo),64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0,0,0,0,0,0,0,0,0,1,0.0,256.0,256.0,0.0,0.0,0.0,0.0,64.0,64.0,POINT (348205.4880831372 3320213.7281894074),0.0,0.0,1
cairo_maptis_daily_boarding__alighting__by_agency.228,228,Al Malek Al Saleh,4405.0,88.0,64.0,1512.0,3348.0,96.0,182.0,0.0,0.0,0.0,0.0,184.0,209.0,3736.0,5288.0,96.0,182.0,0.0,0.0,0.0,0.0,320.0,704.0,5632.0,6548.0,64.0,104.0,0.0,0.0,0.0,0.0,5,5,8,8,1,1,0,0,0,0,7356.0,6016.0,13372.0,391.0,5288.0,5679.0,671.0,9024.0,9695.0,POINT (329388.5592636209 3321878.6863088515),3594.0,1696.0,28
